func_id,n,x_curr,y_curr,x_next,y_next,x_pred,y_pred,x_std,y_std,mode,error,acc,rel_error
zigzag.29,0,245.1526990776921,89.65352992868843,188.87637768737636,278.4968013632067,601.8330688476562,256.0127868652344,383.6907958984375,218.27203369140625,train,509.90546967838725,0.015059509351469517,2.5876924296977557
zigzag.29,1,188.87637768737636,278.4968013632067,132.6000562970606,467.3400727977248,341.2191467285156,361.7717590332031,164.8324737548828,135.22560119628906,train,286.7189727905856,0.024372759856630826,1.455055023843694
zigzag.29,2,132.6000562970606,467.3400727977248,530.4190369558265,174.79639906289125,239.97808837890625,100.8888168334961,123.32247924804688,139.59881591796875,train,303.4120814566547,0.009690444145356662,0.6144390985292979
zigzag.29,3,530.4190369558265,174.79639906289125,474.14271556551074,363.6396704974095,452.693115234375,352.5230712890625,30.096195220947266,22.39297103881836,train,39.27272488409102,0.8366,0.19930308443300954
zigzag.29,4,474.14271556551074,363.6396704974095,417.86639417519496,552.4829419319277,383.76953125,552.137939453125,19.643112182617188,12.014703750610352,train,37.40345144084994,0.894,0.18981680702327536
zigzag.29,5,417.86639417519496,552.4829419319277,815.6853748339611,259.93926819709407,846.8994140625,251.40310668945312,43.48019790649414,25.89211082458496,train,52.82653631166234,0.6417,0.10697889548079859
zigzag.29,6,815.6853748339611,259.93926819709407,759.4090534436453,448.7825396316122,752.0088500976562,457.8462219238281,21.76399803161621,10.63690185546875,train,23.45822825558031,0.9889,0.1190469278734629
zigzag.29,7,759.4090534436453,448.7825396316122,703.1327320533297,637.6258110661306,697.9365234375,638.40283203125,14.58599853515625,7.985171794891357,train,15.259871417850404,0.9997,0.07744151827011937
zigzag.29,8,703.1327320533297,637.6258110661306,1100.9517127120955,345.08213733129685,1137.919921875,345.75054931640625,32.88311767578125,21.23613929748535,train,47.26282582041114,0.7146,0.09571183834085163
zigzag.29,9,1100.9517127120955,345.08213733129685,1044.67539132178,533.9254087658151,1017.3045043945312,538.4259643554688,21.76201629638672,9.039551734924316,train,31.67407269268487,0.9267,0.16074108437443013
zigzag.29,10,1044.67539132178,533.9254087658151,988.3990699314644,722.7686802003334,971.238525390625,721.4508666992188,17.90367889404297,9.23243236541748,train,22.98521943103881,0.9908,0.11664648028615163
zigzag.29,11,988.3990699314644,722.7686802003334,1386.2180505902302,430.2250064654997,1334.6900634765625,421.5133666992187,33.593727111816406,21.937217712402344,train,59.57056347220356,0.5353,0.12063620915494787
zigzag.29,12,1386.2180505902302,430.2250064654997,1329.9417291999148,619.0682779000178,1264.28662109375,617.1435546875,34.466522216796875,14.10925006866455,train,68.9803501612795,0.4047,0.3500647483205638
line.2,0,116.63067652170268,248.97496766729824,213.05843938595387,276.36052890502344,468.84613037109375,305.54803466796875,378.4116516113281,168.43040466308594,train,407.53748327383465,0.02464256654655353,4.065571869783707
line.2,1,213.05843938595387,276.36052890502344,309.4862022502051,303.7460901427486,305.74407958984375,293.2796325683594,42.1732177734375,31.11559295654297,train,46.83439421928534,0.7183,0.4672173812006067
line.2,2,309.4862022502051,303.7460901427486,405.9139651144564,331.1316513804737,402.1272583007813,330.748779296875,22.72511100769043,14.307541847229004,train,23.88666260470685,0.9853,0.2382920529630347
line.2,3,405.9139651144564,331.1316513804737,502.3417279787076,358.51721261819887,505.0760192871094,358.9559631347656,19.744909286499023,13.064568519592283,train,20.90354866651723,0.9963,0.20853266981614968
line.2,4,502.3417279787076,358.51721261819887,598.7694908429587,385.902773855924,608.3268432617188,392.2347717285156,33.69354248046875,19.04549217224121,train,35.10129602530082,0.8876,0.35016862882653044
line.2,5,598.7694908429587,385.902773855924,695.1972537072099,413.2883350936492,698.27783203125,413.5123901367187,4.040513038635254,2.929456949234009,train,5.169765482826904,1.0,0.05157330057475296
line.2,6,695.1972537072099,413.2883350936492,791.6250165714612,440.6738963313743,793.8528442382812,440.93988037109375,3.704218864440918,2.7411491870880127,train,4.479483822087768,1.0,0.0446870880978434
line.2,7,791.6250165714612,440.6738963313743,888.0527794357124,468.0594575690994,888.7825927734375,468.3244018554687,3.5907187461853027,2.7192211151123047,train,4.029412148208388,1.0,0.04019719744530436
