func_id,n,x_curr,y_curr,x_next,y_next,x_pred,y_pred,x_std,y_std,mode,error,acc,rel_error
zigzag.29,0,245.1526990776921,89.65352992868843,188.87637768737636,278.4968013632067,597.6023559570312,258.79071044921875,376.419921875,213.5778656005859,train,503.6527792025086,0.015733845784290174,2.555960979905935
zigzag.29,1,188.87637768737636,278.4968013632067,132.6000562970606,467.3400727977248,468.3870849609375,300.85235595703125,325.7574157714844,142.9222869873047,train,458.23297098553917,0.013650374284456186,2.3254623858125902
zigzag.29,2,132.6000562970606,467.3400727977248,530.4190369558265,174.79639906289125,418.08990478515625,401.8026123046875,336.7915344238281,140.79830932617188,train,360.63214134117396,0.011621347173643236,0.7303153083507553
zigzag.29,3,530.4190369558265,174.79639906289125,474.14271556551074,363.6396704974095,638.4740600585938,240.99366760253903,216.13592529296875,135.12608337402344,train,282.5211860838919,0.03087443016991297,1.4337518970322691
zigzag.29,4,474.14271556551074,363.6396704974095,417.86639417519496,552.4829419319277,538.9469604492188,364.90130615234375,169.0491943359375,88.87451171875,train,274.30581055112367,0.011508055638947263,1.3920601201492382
zigzag.29,5,417.86639417519496,552.4829419319277,815.6853748339611,259.93926819709407,476.2996826171875,508.7069396972656,181.95489501953125,103.04076385498048,train,446.2905456269513,0.0012053033346725592,0.90378194309427
zigzag.29,6,815.6853748339611,259.93926819709407,759.4090534436453,448.7825396316122,828.5657958984375,295.4154052734375,155.3923797607422,101.0355987548828,train,228.4050520768399,0.03397474443776308,1.1591207769093919
zigzag.29,7,759.4090534436453,448.7825396316122,703.1327320533297,637.6258110661306,762.8492431640625,445.025390625,146.85914611816406,85.9193115234375,train,246.9931319065717,0.0147,1.2534524448719893
zigzag.29,8,703.1327320533297,637.6258110661306,1100.9517127120955,345.08213733129685,691.0255737304688,591.541015625,164.61285400390625,110.36263275146484,train,493.449813276205,0.0012079726192872962,0.9992840660242331
zigzag.29,9,1100.9517127120955,345.08213733129685,1044.67539132178,533.9254087658151,1046.783447265625,374.2571105957031,181.31491088867188,99.06446838378906,train,236.38093394916737,0.03137844611528822,1.1995971600205653
zigzag.29,10,1044.67539132178,533.9254087658151,988.3990699314644,722.7686802003334,986.5193481445312,523.5117797851562,176.76071166992188,92.31927490234376,train,262.7177583297982,0.011512663930323356,1.3332525238569695
zigzag.29,11,988.3990699314644,722.7686802003334,1386.2180505902302,430.2250064654997,865.5257568359375,632.1537475585938,237.6813812255859,156.2454071044922,train,577.1521000558536,0.0021544759237315525,1.1687893717682147
