func_id,n,x_curr,y_curr,x_next,y_next,x_pred,y_pred,x_std,y_std,mode,error,acc,rel_error
zigzag.29,0,245.1526990776921,89.65352992868843,188.87637768737636,278.4968013632067,601.0325927734375,281.0941162109375,403.56585693359375,231.31179809570312,train,518.5267660609082,0.012515337423312883,2.631444192935952
zigzag.29,1,188.87637768737636,278.4968013632067,132.6000562970606,467.3400727977248,375.6488952636719,376.13671875,180.74642944335935,132.58163452148438,train,308.07179049687596,0.026031033074724378,1.5634173145367796
zigzag.29,2,132.6000562970606,467.3400727977248,530.4190369558265,174.79639906289125,356.6446533203125,470.7203063964844,216.3527984619141,173.52203369140625,train,389.60492449576356,0.008965738072366315,0.7889880239457474
zigzag.29,3,530.4190369558265,174.79639906289125,474.14271556551074,363.6396704974095,1015.4971923828124,398.6611633300781,266.5133056640625,118.9179229736328,train,549.784821818137,0.0067887265994651304,2.790074054861278
zigzag.29,4,474.14271556551074,363.6396704974095,417.86639417519496,552.4829419319277,571.6074829101562,459.434326171875,184.94113159179688,153.447509765625,train,267.185770982516,0.0354302969300453,1.3559270060987938
zigzag.29,5,417.86639417519496,552.4829419319277,815.6853748339611,259.93926819709407,569.7613525390625,507.5159912109375,198.00192260742188,198.818115234375,train,397.209503695125,0.010117867946177115,0.8043880395467006
zigzag.29,6,815.6853748339611,259.93926819709407,759.4090534436453,448.7825396316122,929.55810546875,517.7318725585938,340.781005859375,125.84874725341795,train,321.56151423253846,0.03231203597197532,1.6318756035045463
zigzag.29,7,759.4090534436453,448.7825396316122,703.1327320533297,637.6258110661306,721.3519897460938,506.3194580078125,194.18704223632812,155.39564514160156,train,249.83576068394,0.039429784652714586,1.2678783520352845
zigzag.29,8,703.1327320533297,637.6258110661306,1100.9517127120955,345.08213733129685,737.6427612304688,488.2448120117187,220.09307861328125,194.51303100585935,train,440.38347792630634,0.008271298593879239,0.8918195540703701
zigzag.29,9,1100.9517127120955,345.08213733129685,1044.67539132178,533.9254087658151,799.2680053710938,487.7545471191406,244.31451416015625,178.59564208984375,train,342.8195240495953,0.022490288284604375,1.7397567586306806
zigzag.29,10,1044.67539132178,533.9254087658151,988.3990699314644,722.7686802003334,844.1513671875,607.701904296875,163.50343322753906,127.9974136352539,train,252.60151078021536,0.036343161343161345,1.2819141116263357
zigzag.29,11,988.3990699314644,722.7686802003334,1386.2180505902302,430.2250064654997,834.3426513671875,485.41107177734375,285.449951171875,242.50762939453125,train,605.902428786613,0.00395040052672007,1.2270115954283243
zigzag.29,12,1386.2180505902302,430.2250064654997,1329.9417291999148,619.0682779000178,875.6207275390625,451.95361328125,248.0364990234375,209.32345581054688,train,532.7609361367391,0.003867056856187291,2.703680433452241
line.2,0,116.63067652170268,248.97496766729824,213.05843938595387,276.36052890502344,510.2318115234375,296.5364685058594,408.5581970214844,180.91452026367188,train,447.3314239330425,0.020734032411820782,4.462554067426641
line.2,1,213.05843938595387,276.36052890502344,309.4862022502051,303.7460901427486,272.2108459472656,280.85260009765625,48.12372589111328,31.473920822143555,train,64.14936356909445,0.5002,0.6399505780325914
