func_id,n,x_curr,y_curr,x_next,y_next,x_pred,y_pred,x_std,y_std,mode,error,acc,rel_error
zigzag.29,0,245.1526990776921,89.65352992868843,188.87637768737636,278.4968013632067,413.3859558105469,187.9466857910156,283.8028869628906,143.16925048828125,train,334.6918238689121,0.027216543855478965,1.698509920777239
zigzag.29,1,188.87637768737636,278.4968013632067,132.6000562970606,467.3400727977248,289.7627258300781,394.47509765625,183.40757751464844,159.28277587890625,train,263.827323827812,0.04044943820224719,1.3388833994019516
zigzag.29,2,132.6000562970606,467.3400727977248,530.4190369558265,174.79639906289125,353.4796142578125,180.8972930908203,164.8153839111328,160.1661834716797,train,243.35617296501292,0.044649102354861275,0.4928200183074248
zigzag.29,3,530.4190369558265,174.79639906289125,474.14271556551074,363.6396704974095,473.7488708496094,378.57916259765625,18.7692813873291,12.941699981689451,train,24.548119894692128,0.9953,0.12457796158741648
zigzag.29,4,474.14271556551074,363.6396704974095,417.86639417519496,552.4829419319277,417.7425842285156,558.0965576171875,16.035728454589844,10.595985412597656,train,17.455150767598248,1.0,0.08858222589578443
zigzag.29,5,417.86639417519496,552.4829419319277,815.6853748339611,259.93926819709407,840.4854736328125,264.1739501953125,32.444541931152344,22.40400123596191,train,41.10964601279964,0.8053,0.08325104826312489
zigzag.29,6,815.6853748339611,259.93926819709407,759.4090534436453,448.7825396316122,764.7841796875,450.477783203125,10.077719688415527,6.962945938110352,train,11.781013490845423,1.0,0.059786845282628676
zigzag.29,7,759.4090534436453,448.7825396316122,703.1327320533297,637.6258110661306,702.302734375,643.4786376953125,12.784440994262695,7.410137176513672,train,14.089122171860588,1.0,0.07150014454288123
zigzag.29,8,703.1327320533297,637.6258110661306,1100.9517127120955,345.08213733129685,1131.87890625,344.2177429199219,26.054128646850582,21.587162017822266,train,41.010199788325245,0.8226,0.0830496599458739
zigzag.29,9,1100.9517127120955,345.08213733129685,1044.67539132178,533.9254087658151,1047.3216552734375,538.388916015625,10.12180233001709,6.84289026260376,train,11.733090994444085,1.0,0.059543645927995
zigzag.29,10,1044.67539132178,533.9254087658151,988.3990699314644,722.7686802003334,986.1353759765624,725.3952026367188,12.882731437683104,6.5299763679504395,train,13.058798910030763,1.0,0.06627141125147303
zigzag.29,11,988.3990699314644,722.7686802003334,1386.2180505902302,430.2250064654997,1395.393798828125,425.17669677734375,21.028099060058594,20.55083274841309,train,27.628832344728046,0.975,0.05595108394435185
zigzag.29,12,1386.2180505902302,430.2250064654997,1329.9417291999148,619.0682779000178,1333.80859375,625.9535522460938,16.407024383544922,8.285811424255371,train,17.52766585620938,0.9996,0.08895022890221675
line.2,0,116.63067652170268,248.97496766729824,213.05843938595387,276.36052890502344,273.55413818359375,286.9498596191406,252.66278076171875,106.48092651367188,train,223.02923757912038,0.06899369600747139,2.224927599682203
line.2,1,213.05843938595387,276.36052890502344,309.4862022502051,303.7460901427486,312.04351806640625,301.1566467285156,30.731250762939453,30.00377655029297,train,38.08356379673907,0.8562,0.37991957065971366
line.2,2,309.4862022502051,303.7460901427486,405.9139651144564,331.1316513804737,392.0050964355469,345.0078125,77.09701538085938,29.055755615234375,train,72.06479398585769,0.4637,0.7189144833428661
line.2,3,405.9139651144564,331.1316513804737,502.3417279787076,358.51721261819887,513.72412109375,358.66119384765625,68.20706176757812,44.33522033691406,train,72.01536079122593,0.4357,0.718421340469446
line.2,4,502.3417279787076,358.51721261819887,598.7694908429587,385.902773855924,606.4964599609375,383.576904296875,38.46363067626953,25.19084930419922,train,41.11165270492011,0.8145,0.41012762167236877
line.2,5,598.7694908429587,385.902773855924,695.1972537072099,413.2883350936492,697.17138671875,408.7433776855469,5.3978424072265625,5.727707862854004,train,8.259285018503045,1.0,0.08239418020155359
line.2,6,695.1972537072099,413.2883350936492,791.6250165714612,440.6738963313743,794.45068359375,440.4338989257813,4.344799518585205,3.758551836013794,train,5.642657780629172,1.0,0.05629084853607867
line.2,7,791.6250165714612,440.6738963313743,888.0527794357124,468.0594575690994,889.0992431640625,467.65234375,3.8419437408447266,3.1667280197143555,train,4.545413861230733,1.0,0.045344802598998306
line.2,8,888.0527794357124,468.0594575690994,984.4805422999634,495.4450188068245,985.6566162109376,497.3775329589844,3.743044853210449,2.670254707336426,train,4.552694772333586,1.0,0.04541743657398486
line.2,9,984.4805422999634,495.4450188068245,1080.9083051642149,522.8305800445498,1083.4154052734375,525.1143188476562,3.3818321228027344,2.390344619750977,train,4.779168049561607,1.0,0.04767672172675007
line.2,10,1080.9083051642149,522.8305800445498,1177.336068028466,550.216141282275,1179.5050048828125,553.576416015625,3.4117674827575684,2.237231492996216,train,5.220642221897855,1.0,0.05208084416934854
line.2,11,1177.336068028466,550.216141282275,1273.7638308927174,577.6017025200001,1275.807861328125,580.0936279296875,4.263393878936768,2.356978416442871,train,5.174402071736159,1.0,0.051619554934694896
line.2,12,1273.7638308927174,577.6017025200001,1370.1915937569684,604.9872637577253,1374.396728515625,607.1724853515625,5.405034065246582,2.7191121578216553,train,6.790057855631242,1.0,0.06773724956609574
line.46,0,712.2917751399825,779.4496254391179,760.9656026524615,724.5503319174903,656.62646484375,666.7345581054688,214.43606567382812,160.5096435546875,train,253.8028641030041,0.0443670672806919,3.459245201351053
line.46,1,760.9656026524615,724.5503319174903,809.6394301649404,669.6510383958628,788.32373046875,674.44580078125,57.01970672607422,17.671541213989258,train,53.84133373053449,0.6418,0.7338387452795
line.46,2,809.6394301649404,669.6510383958628,858.3132576774194,614.7517448742352,846.9554443359375,634.1471557617188,53.143672943115234,24.584138870239254,train,55.1249358605125,0.6205,0.7513337980806708
line.46,3,858.3132576774194,614.7517448742352,906.9870851898984,559.8524513526078,866.50341796875,575.514892578125,108.07614135742188,40.702640533447266,train,104.36304837060425,0.2803,1.4224322312133744
line.46,4,906.9870851898984,559.8524513526078,955.6609127023772,504.95315783098016,913.3121337890624,521.22021484375,126.31033325195312,58.53841400146485,train,126.32742606664505,0.1922,1.7217990977545452
line.46,5,955.6609127023772,504.95315783098016,1004.334740214856,450.0538643093526,1003.7388916015624,451.8135986328125,3.705602645874023,2.546539068222046,train,4.337227982825781,1.0,0.059114916373309886
line.46,6,1004.334740214856,450.0538643093526,1053.008567727335,395.15457078772505,1051.9962158203125,397.0687255859375,3.315718173980713,2.2347939014434814,train,4.035862102488916,1.0,0.05500740372135182
line.46,7,1053.008567727335,395.15457078772505,1101.682395239814,340.2552772660975,1100.629638671875,342.0158996582031,2.803654193878174,2.1358344554901123,train,3.6532367967987724,1.0,0.049792353224179645
line.46,8,1101.682395239814,340.2552772660975,1150.356222752293,285.35598374446994,1149.4835205078125,288.0828857421875,2.9687201976776123,2.1272389888763428,train,4.1833833593503025,1.0,0.057018067398054595
line.46,9,1150.356222752293,285.35598374446994,1199.030050264772,230.45669022284247,1197.93701171875,233.4236602783203,3.1925582885742188,2.361337423324585,train,4.601049168068814,1.0,0.06271070782464792
line.46,10,1199.030050264772,230.45669022284247,1247.703877777251,175.55739670121483,1246.288330078125,180.83688354492188,3.7254152297973633,2.76753568649292,train,6.665987679081717,1.0,0.09085510509357453
line.46,11,1247.703877777251,175.55739670121483,1296.37770528973,120.6581031795872,1295.3330078125,125.11331176757812,4.169060230255127,3.320664644241333,train,6.381556093754084,1.0,0.08697840102195298
line.46,12,1296.37770528973,120.6581031795872,1345.0515328022084,65.75880965795973,1342.0684814453125,71.98880767822266,5.916682720184326,4.702414035797119,train,9.371202463672217,1.0,0.1277262463838516
zigzag.21,0,131.61549546491457,771.6662550111121,405.7856167234245,730.8100556983566,285.9325866699219,683.4384765625,211.71197509765625,142.6873321533203,train,219.49055518054598,0.057520499326887777,0.7918199541898767
zigzag.21,1,405.7856167234245,730.8100556983566,679.9557379819346,689.9538563856012,576.2897338867188,668.3997802734375,217.31884765625,75.67039489746094,train,210.670055814319,0.08785555779705467,0.7599996902229247
zigzag.21,2,679.9557379819346,689.9538563856012,148.4966129420588,620.6107713301649,794.0325927734375,640.98193359375,245.2337951660156,46.68511962890625,train,650.4038453775368,0.004508114606291324,1.2135218199290703
zigzag.21,3,148.4966129420588,620.6107713301649,422.6667342005687,579.7545720174094,441.41302490234375,575.6602172851562,17.36376190185547,10.248705863952637,train,24.412022418943945,0.987,0.08806723577490726
zigzag.21,4,422.6667342005687,579.7545720174094,696.8368554590788,538.8983727046539,707.4971923828125,538.8920288085938,18.033113479614254,8.231276512145996,train,19.16075620634093,0.9955,0.06912310686475033
zigzag.21,5,696.8368554590788,538.8983727046539,165.377730419203,469.5552876492175,139.27511596679688,470.4619445800781,25.02740478515625,15.16266632080078,train,33.94983216285029,0.9031,0.06334350942933625
zigzag.21,6,165.377730419203,469.5552876492175,439.54785167771297,428.699088336462,431.9212646484375,432.5889892578125,14.96340560913086,7.965930461883545,train,16.717666824929776,0.9997,0.060309575364593054
zigzag.21,7,439.54785167771297,428.699088336462,713.7179729362231,387.84288902370656,727.1002197265625,390.71881103515625,14.325143814086914,6.29953670501709,train,17.95482057223492,0.999,0.0647726513393711
zigzag.21,8,713.7179729362231,387.84288902370656,182.2588478963472,318.4998039682702,161.11160278320312,325.8951721191406,19.481779098510746,12.179261207580566,train,28.512591601920885,0.9699,0.05319871999153522
zigzag.21,9,182.2588478963472,318.4998039682702,456.4289691548572,277.6436046555148,452.7799987792969,277.0818176269531,13.687395095825195,7.980551242828369,train,14.204578534033784,1.0,0.05124352031846346
zigzag.21,10,456.4289691548572,277.6436046555148,730.5990904133671,236.7874053427592,735.2605590820312,242.07452392578125,13.309165954589844,6.378492832183838,train,14.33885021550364,1.0,0.05172791016650501
zigzag.21,11,730.5990904133671,236.7874053427592,199.13996537349144,167.44432028732288,179.0430908203125,168.03500366210938,17.833887100219727,11.954910278320312,train,26.113629673189106,0.9836,0.048722743002184425
zigzag.21,12,199.13996537349144,167.44432028732288,473.31008663200146,126.58812097456736,466.8031311035156,126.98443603515624,15.175893783569336,7.875054359436035,train,15.805660063488085,0.9997,0.05701947866101689
