func_id,n,x_curr,y_curr,x_next,y_next,x_pred,y_pred,x_std,y_std,mode,error,acc,rel_error
zigzag.29,0,245.1526990776921,89.65352992868843,188.87637768737636,278.4968013632067,620.9082641601562,278.5331726074219,372.1111145019531,220.0250701904297,train,522.652886410909,0.012829650748396294,2.652383623925883
zigzag.29,1,188.87637768737636,278.4968013632067,132.6000562970606,467.3400727977248,387.1036987304687,407.4765930175781,223.68655395507812,163.1769561767578,train,341.80328938092543,0.0247681281618887,1.734599522799161
zigzag.29,2,132.6000562970606,467.3400727977248,530.4190369558265,174.79639906289125,287.4881286621094,395.745849609375,222.2496337890625,253.9167633056641,train,380.6272697288036,0.015168195718654433,0.7708073962151862
zigzag.29,3,530.4190369558265,174.79639906289125,474.14271556551074,363.6396704974095,380.08685302734375,289.61810302734375,149.6314239501953,104.29949951171876,train,189.70491313450668,0.07278225806451613,0.9627234787347102
zigzag.29,4,474.14271556551074,363.6396704974095,417.86639417519496,552.4829419319277,309.82452392578125,521.339111328125,128.36212158203125,64.48334503173828,train,156.30176113385,0.12469758064516129,0.7932075807886435
zigzag.29,5,417.86639417519496,552.4829419319277,815.6853748339611,259.93926819709407,488.9008483886719,350.7732849121094,160.55960083007812,235.70228576660156,train,398.8711068033314,0.005933413910559279,0.8077529481258787
zigzag.29,6,815.6853748339611,259.93926819709407,759.4090534436453,448.7825396316122,675.7147216796875,365.6744079589844,94.34938049316406,69.45579528808594,train,150.20371136307674,0.0929,0.7622609089718011
zigzag.29,7,759.4090534436453,448.7825396316122,703.1327320533297,637.6258110661306,534.9244384765625,553.6090698242188,137.54859924316406,81.3539810180664,train,222.34088510837765,0.04410882176435287,1.128346055142608
zigzag.29,8,703.1327320533297,637.6258110661306,1100.9517127120955,345.08213733129685,761.559326171875,376.12896728515625,125.84722137451172,191.80860900878903,train,383.4864780770365,0.002468373958654736,0.776597572372844
zigzag.29,9,1100.9517127120955,345.08213733129685,1044.67539132178,533.9254087658151,928.3097534179688,440.1470031738281,90.36289978027344,60.952762603759766,train,170.16851356211285,0.0502,0.8635792328239537
