"seq_id","tpt","prev_x","prev_y","true_x","true_y","pred_x","pred_y","sd_x","sd_y","mode","error","acc","rel_error","score","weight","particle"
"zigzag_1",1,1135.19999999999,486.531070791962,1090.99180060509,400.982862528749,1021.53131103516,487.452911376953,187.630035400391,99.8588409423828,"test",209.55443961997,0.0578852327447833,2.1761558512619,1,1,0
"zigzag_1",2,1090.99180060509,400.982862528749,1046.78360121018,315.434654265535,1031.53125,358.344665527344,43.5607986450195,76.3959808349609,"test",85.9437645378782,0.3401,0.892498514551895,1,1,0
"zigzag_1",3,1046.78360121018,315.434654265535,1017.55180060509,407.186290022999,977.638732910156,312.19970703125,48.3756561279297,91.9778747558594,"test",129.237769522166,0.154815481548155,1.34209291322929,1,1,0
"zigzag_1",4,1017.55180060509,407.186290022999,988.319999999997,498.937925780463,973.198974609375,531.584838867188,9.07667350769043,72.9012985229492,"test",67.2410274385842,0.5347,0.698276569900892,1,1,0
"zigzag_1",5,988.319999999997,498.937925780463,944.111800605089,413.389717517249,952.348388671875,456.403259277344,5.12383937835693,39.1641731262207,"test",49.5217236246009,0.6602,0.514267265468995,1,1,0
"zigzag_1",6,944.111800605089,413.389717517249,899.903601210181,327.841509254036,902.069580078125,310.701812744141,3.50495195388794,16.9751167297363,"test",20.5693127523397,0.9937,0.213605735977803,1,1,0
"zigzag_1",7,899.903601210181,327.841509254036,870.67180060509,419.5931450115,859.071655273438,431.26318359375,4.65661668777466,16.5440826416016,"test",21.4615524417224,0.9974,0.222871359861982,1,1,0
"zigzag_1",8,870.67180060509,419.5931450115,841.439999999999,511.344780768963,831.510131835938,539.974792480469,3.23098754882812,15.4081754684448,"test",31.1239240828976,0.9771,0.323211999851011,1,1,0
"zigzag_1",9,841.439999999999,511.344780768963,797.231800605091,425.79657250575,800.521362304688,414.20849609375,3.95573854446411,16.8896217346191,"test",17.6518952035573,0.9982,0.183309287566257,1,1,0
"zigzag_1",10,797.231800605091,425.79657250575,753.023601210183,340.248364242536,760.02490234375,329.924591064453,3.26645708084106,11.5227479934692,"test",15.4108961317074,1,0.16003722875556,1,1,0
"zigzag_1",11,753.023601210183,340.248364242536,723.791800605092,432,715.76220703125,421.956573486328,3.89444088935852,16.3625507354736,"test",18.7211136670697,0.9989,0.194412779431518,1,1,0
"zigzag_1",12,723.791800605092,432,694.560000000001,523.751635757464,686.151977539062,551.477661132812,3.23195219039917,14.6186628341675,"test",29.7047346192134,0.9862,0.30847417105079,1,1,0
"zigzag_1",13,694.560000000001,523.751635757464,650.351800605093,438.20342749425,656.530029296875,427.841156005859,3.96944141387939,17.1026668548584,"test",18.3986655059959,0.9978,0.191064258380273,1,1,0
"zigzag_1",14,650.351800605093,438.20342749425,606.143601210185,352.655219231037,615.172058105469,342.68798828125,3.37001609802246,11.4623031616211,"test",16.4662437470666,1,0.170996676297898,1,1,0
"stairs",1,1135.20000000001,98.4054229593377,1120.77007701043,156.300400247801,1033.17260742188,268.090118408203,288.367553710938,211.710998535156,"test",323.224590426587,0.0303100685170131,5.41721758527999,1,1,0
"stairs",2,1120.77007701043,156.300400247801,1061.76,165.12433836747,1088.76318359375,208.385604858398,52.5111808776855,41.4713935852051,"test",75.4715709738305,0.3738,1.26489733014606,1,1,0
"stairs",3,1061.76,165.12433836747,1047.33007701043,223.019315655933,1003.09625244141,182.75456237793,23.3668346405029,21.2188758850098,"test",64.2418328142467,0.4255,1.07668784102303,1,1,0
"stairs",4,1047.33007701043,223.019315655933,988.320000000004,231.843253775603,983.2158203125,244.603561401367,21.5750579833984,19.8214893341064,"test",28.7679858541231,0.9679,0.482149079859186,1,1,0
