"seq_id","tpt","prev_x","prev_y","true_x","true_y","pred_x","pred_y","sd_x","sd_y","mode","error","acc","rel_error","score","weight","particle"
"zigzag_1",1,1135.19999999999,486.531070791962,1090.99180060509,400.982862528749,1010.53326416016,489.230712890625,198.850616455078,101.329559326172,"test",222.329739235793,0.0547793748115388,2.30882325292141,1,1,0
"zigzag_1",2,1090.99180060509,400.982862528749,1046.78360121018,315.434654265535,1018.26507568359,362.062805175781,65.6529312133789,77.463020324707,"test",102.363037345901,0.2386,1.0630074126666,1,1,0
"zigzag_1",3,1046.78360121018,315.434654265535,1017.55180060509,407.186290022999,953.557006835938,394.773223876953,97.5068664550781,167.89518737793,"test",176.325374978506,0.0835187057633974,1.83108263982041,1,1,0
"zigzag_1",4,1017.55180060509,407.186290022999,988.319999999997,498.937925780463,963.693359375,528.662658691406,7.87189149856567,48.4521484375,"test",54.9710169976706,0.6442,0.570856434758626,1,1,0
"zigzag_1",5,988.319999999997,498.937925780463,944.111800605089,413.389717517249,935.10693359375,476.173583984375,8.89469242095947,69.8731079101562,"test",78.6866019510274,0.4393,0.817135201536077,1,1,0
"zigzag_1",6,944.111800605089,413.389717517249,899.903601210181,327.841509254036,891.533752441406,308.393585205078,10.4345817565918,52.6429176330566,"test",47.9723307832559,0.6988,0.498177316223773,1,1,0
"zigzag_1",7,899.903601210181,327.841509254036,870.67180060509,419.5931450115,851.481323242188,395.691741943359,8.28394222259521,61.8137245178223,"test",58.6021038644206,0.6038,0.608564110844364,1,1,0
"zigzag_1",8,870.67180060509,419.5931450115,841.439999999999,511.344780768963,825.156921386719,539.078369140625,8.47693634033203,51.0881881713867,"test",52.235066723851,0.6621,0.542444465974135,1,1,0
"zigzag_1",9,841.439999999999,511.344780768963,797.231800605091,425.79657250575,798.03515625,491.052520751953,9.41755867004394,73.0524520874023,"test",80.7206201877436,0.429,0.838257830555202,1,1,0
"zigzag_1",10,797.231800605091,425.79657250575,753.023601210183,340.248364242536,752.649658203125,315.335662841797,9.63676261901856,50.0846061706543,"test",46.3483178495142,0.7101,0.481312461178485,1,1,0
"zigzag_1",11,753.023601210183,340.248364242536,723.791800605092,432,708.831726074219,409.873901367188,9.08037376403809,66.2682266235352,"test",59.8013689637258,0.5915,0.621018095440443,1,1,0
"zigzag_1",12,723.791800605092,432,694.560000000001,523.751635757464,683.291931152344,548.133850097656,9.31746292114258,52.3463325500488,"test",50.1197865358452,0.6794,0.52047795757405,1,1,0
"zigzag_1",13,694.560000000001,523.751635757464,650.351800605093,438.20342749425,658.971252441406,504.018890380859,10.6259317398071,77.19091796875,"test",85.1348894600691,0.4082,0.884098605503409,1,1,0
"zigzag_1",14,650.351800605093,438.20342749425,606.143601210185,352.655219231037,612.225219726562,322.005493164062,9.64455413818359,48.4958648681641,"test",48.7219717826451,0.6841,0.505962098307728,1,1,0
